Rowid_,VALUE,COUNT,AREA,LAT1,LAT2
,"6,552","43,200",0.699118385400000,-35.408332999999999,-35.399999999999999
,"6,553","43,200",0.699190651200000,-35.399999999999999,-35.391666999999998
,"6,554","43,200",0.699262902300000,-35.391666999999998,-35.383333000000000
,"6,555","43,200",0.699335138500000,-35.383333000000000,-35.375000000000000
,"6,556","43,200",0.699407360000000,-35.375000000000000,-35.366667000000000
,"6,557","43,200",0.699479566600000,-35.366667000000000,-35.358333000000002
,"6,558","43,200",0.699551758500000,-35.358333000000002,-35.350000000000001
,"6,559","43,200",0.699623935500000,-35.350000000000001,-35.341667000000001
,"6,560","43,200",0.699696097800000,-35.341667000000001,-35.333333000000003
,"6,561","43,200",0.699768245300000,-35.333333000000003,-35.325000000000003
,"6,562","43,200",0.699840377900000,-35.325000000000003,-35.316667000000002
,"6,563","43,200",0.699912495800000,-35.316667000000002,-35.308332999999998
,"6,564","43,200",0.699984598800000,-35.308332999999998,-35.299999999999997
,"6,565","43,200",0.700056687100000,-35.299999999999997,-35.291666999999997
,"6,566","43,200",0.700128760500000,-35.291666999999997,-35.283332999999999
,"6,567","43,200",0.700200819100000,-35.283332999999999,-35.274999999999999
,"6,568","43,200",0.700272862900000,-35.274999999999999,-35.266666999999998
,"6,569","43,200",0.700344891900000,-35.266666999999998,-35.258333000000000
,"6,570","43,200",0.700416906100000,-35.258333000000000,-35.250000000000000
,"6,571","43,200",0.700488905500000,-35.250000000000000,-35.241667000000000
,"6,572","43,200",0.700560890000000,-35.241667000000000,-35.233333000000002
,"6,573","43,200",0.700632859800000,-35.233333000000002,-35.225000000000001
,"6,574","43,200",0.700704814700000,-35.225000000000001,-35.216667000000001
,"6,575","43,200",0.700776754800000,-35.216667000000001,-35.208333000000003
,"6,576","43,200",0.700848680000000,-35.208333000000003,-35.200000000000003
,"6,577","43,200",0.700920590400000,-35.200000000000003,-35.191667000000002
,"6,578","43,200",0.700992486100000,-35.191667000000002,-35.183332999999998
,"6,579","43,200",0.701064366800000,-35.183332999999998,-35.174999999999997
,"6,580","43,200",0.701136232800000,-35.174999999999997,-35.166666999999997
,"6,581","43,200",0.701208083900000,-35.166666999999997,-35.158332999999999
,"6,582","43,200",0.701279920200000,-35.158332999999999,-35.149999999999999
,"6,583","43,200",0.701351741600000,-35.149999999999999,-35.141666999999998
,"6,584","43,200",0.701423548200000,-35.141666999999998,-35.133333000000000
,"6,585","43,200",0.701495340000000,-35.133333000000000,-35.125000000000000
,"6,586","43,200",0.701567116900000,-35.125000000000000,-35.116667000000000
,"6,587","43,200",0.701638879000000,-35.116667000000000,-35.108333000000002
,"6,588","43,200",0.701710626300000,-35.108333000000002,-35.100000000000001
,"6,589","43,200",0.701782358700000,-35.100000000000001,-35.091667000000001
,"6,590","43,200",0.701854076300000,-35.091667000000001,-35.083333000000003
,"6,591","43,200",0.701925779000000,-35.083333000000003,-35.075000000000003
,"6,592","43,200",0.701997466800000,-35.075000000000003,-35.066667000000002
,"6,593","43,200",0.702069139800000,-35.066667000000002,-35.058332999999998
,"6,594","43,200",0.702140798000000,-35.058332999999998,-35.049999999999997
,"6,595","43,200",0.702212441300000,-35.049999999999997,-35.041666999999997
,"6,596","43,200",0.702284069800000,-35.041666999999997,-35.033332999999999
,"6,597","43,200",0.702355683400000,-35.033332999999999,-35.024999999999999
,"6,598","43,200",0.702427282100000,-35.024999999999999,-35.016666999999998
,"6,599","43,200",0.702498866000000,-35.016666999999998,-35.008333000000000
,"6,600","43,200",0.702570435000000,-35.008333000000000,-35.000000000000000
,"6,601","43,200",0.702641989200000,-35.000000000000000,-34.991667000000000
,"6,602","43,200",0.702713528500000,-34.991667000000000,-34.983333000000002
,"6,603","43,200",0.702785052900000,-34.983333000000002,-34.975000000000001
,"6,604","43,200",0.702856562500000,-34.975000000000001,-34.966667000000001
,"6,605","43,200",0.702928057200000,-34.966667000000001,-34.958333000000003
,"6,606","43,200",0.702999537000000,-34.958333000000003,-34.950000000000003
,"6,607","43,200",0.703071002000000,-34.950000000000003,-34.941667000000002
,"6,608","43,200",0.703142452000000,-34.941667000000002,-34.933332999999998
,"6,609","43,200",0.703213887200000,-34.933332999999998,-34.924999999999997
,"6,610","43,200",0.703285307600000,-34.924999999999997,-34.916666999999997
,"6,611","43,200",0.703356713000000,-34.916666999999997,-34.908332999999999
,"6,612","43,200",0.703428103600000,-34.908332999999999,-34.899999999999999
,"6,613","43,200",0.703499479300000,-34.899999999999999,-34.891666999999998
,"6,614","43,200",0.703570840100000,-34.891666999999998,-34.883333000000000
,"6,615","43,200",0.703642186100000,-34.883333000000000,-34.875000000000000
,"6,616","43,200",0.703713517100000,-34.875000000000000,-34.866667000000000
,"6,617","43,200",0.703784833300000,-34.866667000000000,-34.858333000000002
,"6,618","43,200",0.703856134500000,-34.858333000000002,-34.850000000000001
,"6,619","43,200",0.703927420900000,-34.850000000000001,-34.841667000000001
,"6,620","43,200",0.703998692400000,-34.841667000000001,-34.833333000000003
,"6,621","43,200",0.704069949000000,-34.833333000000003,-34.825000000000003
,"6,622","43,200",0.704141190700000,-34.825000000000003,-34.816667000000002
,"6,623","43,200",0.704212417500000,-34.816667000000002,-34.808332999999998
,"6,624","43,200",0.704283629400000,-34.808332999999998,-34.799999999999997
,"6,625","43,200",0.704354826400000,-34.799999999999997,-34.791666999999997
,"6,626","43,200",0.704426008600000,-34.791666999999997,-34.783332999999999
,"6,627","43,200",0.704497175800000,-34.783332999999999,-34.774999999999999
,"6,628","43,200",0.704568328100000,-34.774999999999999,-34.766666999999998
,"6,629","43,200",0.704639465500000,-34.766666999999998,-34.758333000000000
,"6,630","43,200",0.704710588000000,-34.758333000000000,-34.750000000000000
,"6,631","43,200",0.704781695600000,-34.750000000000000,-34.741667000000000
,"6,632","43,200",0.704852788300000,-34.741667000000000,-34.733333000000002
,"6,633","43,200",0.704923866000000,-34.733333000000002,-34.725000000000001
,"6,634","43,200",0.704994928900000,-34.725000000000001,-34.716667000000001
,"6,635","43,200",0.705065976900000,-34.716667000000001,-34.708333000000003
,"6,636","43,200",0.705137009900000,-34.708333000000003,-34.700000000000003
,"6,637","43,200",0.705208028000000,-34.700000000000003,-34.691667000000002
,"6,638","43,200",0.705279031200000,-34.691667000000002,-34.683332999999998
,"6,639","43,200",0.705350019500000,-34.683332999999998,-34.674999999999997
,"6,640","43,200",0.705420992800000,-34.674999999999997,-34.666666999999997
,"6,641","43,200",0.705491951300000,-34.666666999999997,-34.658332999999999
,"6,642","43,200",0.705562894800000,-34.658332999999999,-34.649999999999999
,"6,643","43,200",0.705633823400000,-34.649999999999999,-34.641666999999998
,"6,644","43,200",0.705704737000000,-34.641666999999998,-34.633333000000000
,"6,645","43,200",0.705775635800000,-34.633333000000000,-34.625000000000000
,"6,646","43,200",0.705846519600000,-34.625000000000000,-34.616667000000000
,"6,647","43,200",0.705917388400000,-34.616667000000000,-34.608333000000002
,"6,648","43,200",0.705988242400000,-34.608333000000002,-34.600000000000001
,"6,649","43,200",0.706059081400000,-34.600000000000001,-34.591667000000001
,"6,650","43,200",0.706129905400000,-34.591667000000001,-34.583333000000003
,"6,651","43,200",0.706200714600000,-34.583333000000003,-34.575000000000003
,"6,652","43,200",0.706271508800000,-34.575000000000003,-34.566667000000002
,"6,653","43,200",0.706342288000000,-34.566667000000002,-34.558332999999998
,"6,654","43,200",0.706413052300000,-34.558332999999998,-34.549999999999997
,"6,655","43,200",0.706483801700000,-34.549999999999997,-34.541666999999997
,"6,656","43,200",0.706554536100000,-34.541666999999997,-34.533332999999999
,"6,657","43,200",0.706625255600000,-34.533332999999999,-34.524999999999999
,"6,658","43,200",0.706695960100000,-34.524999999999999,-34.516666999999998
,"6,659","43,200",0.706766649700000,-34.516666999999998,-34.508333000000000
,"6,660","43,200",0.706837324300000,-34.508333000000000,-34.500000000000000
,"6,661","43,200",0.706907984000000,-34.500000000000000,-34.491667000000000
,"6,662","43,200",0.706978628700000,-34.491667000000000,-34.483333000000002
,"6,663","43,200",0.707049258400000,-34.483333000000002,-34.475000000000001
,"6,664","43,200",0.707119873300000,-34.475000000000001,-34.466667000000001
,"6,665","43,200",0.707190473100000,-34.466667000000001,-34.458333000000003
,"6,666","43,200",0.707261058000000,-34.458333000000003,-34.450000000000003
,"6,667","43,200",0.707331627900000,-34.450000000000003,-34.441667000000002
,"6,668","43,200",0.707402182900000,-34.441667000000002,-34.433332999999998
,"6,669","43,200",0.707472722900000,-34.433332999999998,-34.424999999999997
,"6,670","43,200",0.707543247900000,-34.424999999999997,-34.416666999999997
,"6,671","43,200",0.707613758000000,-34.416666999999997,-34.408332999999999
,"6,672","43,200",0.707684253100000,-34.408332999999999,-34.399999999999999
,"6,673","43,200",0.707754733200000,-34.399999999999999,-34.391666999999998
,"6,674","43,200",0.707825198300000,-34.391666999999998,-34.383333000000000
,"6,675","43,200",0.707895648500000,-34.383333000000000,-34.375000000000000
,"6,676","43,200",0.707966083700000,-34.375000000000000,-34.366667000000000
,"6,677","43,200",0.708036504000000,-34.366667000000000,-34.358333000000002
,"6,678","43,200",0.708106909200000,-34.358333000000002,-34.350000000000001
,"6,679","43,200",0.708177299500000,-34.350000000000001,-34.341667000000001
,"6,680","43,200",0.708247674800000,-34.341667000000001,-34.333333000000003
,"6,681","43,200",0.708318035100000,-34.333333000000003,-34.325000000000003
,"6,682","43,200",0.708388380400000,-34.325000000000003,-34.316667000000002
,"6,683","43,200",0.708458710800000,-34.316667000000002,-34.308332999999998
,"6,684","43,200",0.708529026100000,-34.308332999999998,-34.299999999999997
,"6,685","43,200",0.708599326500000,-34.299999999999997,-34.291666999999997
,"6,686","43,200",0.708669611900000,-34.291666999999997,-34.283332999999999
,"6,687","43,200",0.708739882200000,-34.283332999999999,-34.274999999999999
,"6,688","43,200",0.708810137600000,-34.274999999999999,-34.266666999999998
,"6,689","43,200",0.708880378000000,-34.266666999999998,-34.258333000000000
,"6,690","43,200",0.708950603400000,-34.258333000000000,-34.250000000000000
,"6,691","43,200",0.709020813800000,-34.250000000000000,-34.241667000000000
,"6,692","43,200",0.709091009200000,-34.241667000000000,-34.233333000000002
,"6,693","43,200",0.709161189600000,-34.233333000000002,-34.225000000000001
,"6,694","43,200",0.709231355100000,-34.225000000000001,-34.216667000000001
,"6,695","43,200",0.709301505500000,-34.216667000000001,-34.208333000000003
,"6,696","43,200",0.709371640900000,-34.208333000000003,-34.200000000000003
,"6,697","43,200",0.709441761200000,-34.200000000000003,-34.191667000000002
,"6,698","43,200",0.709511866600000,-34.191667000000002,-34.183332999999998
,"6,699","43,200",0.709581957000000,-34.183332999999998,-34.174999999999997
,"6,700","43,200",0.709652032400000,-34.174999999999997,-34.166666999999997
,"6,701","43,200",0.709722092700000,-34.166666999999997,-34.158332999999999
,"6,702","43,200",0.709792138100000,-34.158332999999999,-34.149999999999999
,"6,703","43,200",0.709862168400000,-34.149999999999999,-34.141666999999998
,"6,704","43,200",0.709932183700000,-34.141666999999998,-34.133333000000000
,"6,705","43,200",0.710002184000000,-34.133333000000000,-34.125000000000000
,"6,706","43,200",0.710072169200000,-34.125000000000000,-34.116667000000000
,"6,707","43,200",0.710142139500000,-34.116667000000000,-34.108333000000002
,"6,708","43,200",0.710212094700000,-34.108333000000002,-34.100000000000001
,"6,709","43,200",0.710282034900000,-34.100000000000001,-34.091667000000001
,"6,710","43,200",0.710351960100000,-34.091667000000001,-34.083333000000003
,"6,711","43,200",0.710421870300000,-34.083333000000003,-34.075000000000003
,"6,712","43,200",0.710491765400000,-34.075000000000003,-34.066667000000002
,"6,713","43,200",0.710561645500000,-34.066667000000002,-34.058332999999998
,"6,714","43,200",0.710631510500000,-34.058332999999998,-34.049999999999997
,"6,715","43,200",0.710701360600000,-34.049999999999997,-34.041666999999997
,"6,716","43,200",0.710771195600000,-34.041666999999997,-34.033332999999999
,"6,717","43,200",0.710841015500000,-34.033332999999999,-34.024999999999999
,"6,718","43,200",0.710910820400000,-34.024999999999999,-34.016666999999998
,"6,719","43,200",0.710980610300000,-34.016666999999998,-34.008333000000000
,"6,720","43,200",0.711050385200000,-34.008333000000000,-34.000000000000000
,"6,721","43,200",0.711120145000000,-34.000000000000000,-33.991667000000000
,"6,722","43,200",0.711189889700000,-33.991667000000000,-33.983333000000002
,"6,723","43,200",0.711259619400000,-33.983333000000002,-33.975000000000001
,"6,724","43,200",0.711329334100000,-33.975000000000001,-33.966667000000001
,"6,725","43,200",0.711399033700000,-33.966667000000001,-33.958333000000003
,"6,726","43,200",0.711468718300000,-33.958333000000003,-33.950000000000003
,"6,727","43,200",0.711538387800000,-33.950000000000003,-33.941667000000002
,"6,728","43,200",0.711608042300000,-33.941667000000002,-33.933332999999998
,"6,729","43,200",0.711677681700000,-33.933332999999998,-33.924999999999997
,"6,730","43,200",0.711747306100000,-33.924999999999997,-33.916666999999997
,"6,731","43,200",0.711816915400000,-33.916666999999997,-33.908332999999999
,"6,732","43,200",0.711886509600000,-33.908332999999999,-33.899999999999999
,"6,733","43,200",0.711956088800000,-33.899999999999999,-33.891666999999998
,"6,734","43,200",0.712025652900000,-33.891666999999998,-33.883333000000000
,"6,735","43,200",0.712095202000000,-33.883333000000000,-33.875000000000000
,"6,736","43,200",0.712164736000000,-33.875000000000000,-33.866667000000000
,"6,737","43,200",0.712234254900000,-33.866667000000000,-33.858333000000002
,"6,738","43,200",0.712303758800000,-33.858333000000002,-33.850000000000001
,"6,739","43,200",0.712373247600000,-33.850000000000001,-33.841667000000001
,"6,740","43,200",0.712442721400000,-33.841667000000001,-33.833333000000003
,"6,741","43,200",0.712512180000000,-33.833333000000003,-33.825000000000003
,"6,742","43,200",0.712581623600000,-33.825000000000003,-33.816667000000002
,"6,743","43,200",0.712651052100000,-33.816667000000002,-33.808332999999998
,"6,744","43,200",0.712720465600000,-33.808332999999998,-33.799999999999997
,"6,745","43,200",0.712789863900000,-33.799999999999997,-33.791666999999997
,"6,746","43,200",0.712859247200000,-33.791666999999997,-33.783332999999999
,"6,747","43,200",0.712928615400000,-33.783332999999999,-33.774999999999999
,"6,748","43,200",0.712997968500000,-33.774999999999999,-33.766666999999998
,"6,749","43,200",0.713067306600000,-33.766666999999998,-33.758333000000000
,"6,750","43,200",0.713136629500000,-33.758333000000000,-33.750000000000000
,"6,751","43,200",0.713205937400000,-33.750000000000000,-33.741667000000000
,"6,752","43,200",0.713275230200000,-33.741667000000000,-33.733333000000002
,"6,753","43,200",0.713344507900000,-33.733333000000002,-33.725000000000001
,"6,754","43,200",0.713413770500000,-33.725000000000001,-33.716667000000001
,"6,755","43,200",0.713483018000000,-33.716667000000001,-33.708333000000003
,"6,756","43,200",0.713552250400000,-33.708333000000003,-33.700000000000003
,"6,757","43,200",0.713621467700000,-33.700000000000003,-33.691667000000002
,"6,758","43,200",0.713690670000000,-33.691667000000002,-33.683332999999998
,"6,759","43,200",0.713759857100000,-33.683332999999998,-33.674999999999997
,"6,760","43,200",0.713829029100000,-33.674999999999997,-33.666666999999997
,"6,761","43,200",0.713898186100000,-33.666666999999997,-33.658332999999999
,"6,762","43,200",0.713967327900000,-33.658332999999999,-33.649999999999999
,"6,763","43,200",0.714036454600000,-33.649999999999999,-33.641666999999998
,"6,764","43,200",0.714105566300000,-33.641666999999998,-33.633333000000000
,"6,765","43,200",0.714174662800000,-33.633333000000000,-33.625000000000000
,"6,766","43,200",0.714243744200000,-33.625000000000000,-33.616667000000000
,"6,767","43,200",0.714312810500000,-33.616667000000000,-33.608333000000002
,"6,768","43,200",0.714381861700000,-33.608333000000002,-33.600000000000001
,"6,769","43,200",0.714450897800000,-33.600000000000001,-33.591667000000001
,"6,770","43,200",0.714519918700000,-33.591667000000001,-33.583333000000003
,"6,771","43,200",0.714588924600000,-33.583333000000003,-33.575000000000003
,"6,772","43,200",0.714657915300000,-33.575000000000003,-33.566667000000002
,"6,773","43,200",0.714726890900000,-33.566667000000002,-33.558332999999998
,"6,774","43,200",0.714795851400000,-33.558332999999998,-33.549999999999997
,"6,775","43,200",0.714864796800000,-33.549999999999997,-33.541666999999997
,"6,776","43,200",0.714933727000000,-33.541666999999997,-33.533332999999999
,"6,777","43,200",0.715002642200000,-33.533332999999999,-33.524999999999999
,"6,778","43,200",0.715071542200000,-33.524999999999999,-33.516666999999998
,"6,779","43,200",0.715140427100000,-33.516666999999998,-33.508333000000000
,"6,780","43,200",0.715209296800000,-33.508333000000000,-33.500000000000000
,"6,781","43,200",0.715278151400000,-33.500000000000000,-33.491667000000000
,"6,782","43,200",0.715346990900000,-33.491667000000000,-33.483333000000002
,"6,783","43,200",0.715415815300000,-33.483333000000002,-33.475000000000001
,"6,784","43,200",0.715484624500000,-33.475000000000001,-33.466667000000001
,"6,785","43,200",0.715553418600000,-33.466667000000001,-33.458333000000003
,"6,786","43,200",0.715622197500000,-33.458333000000003,-33.450000000000003
,"6,787","43,200",0.715690961300000,-33.450000000000003,-33.441667000000002
,"6,788","43,200",0.715759710000000,-33.441667000000002,-33.433332999999998
,"6,789","43,200",0.715828443500000,-33.433332999999998,-33.424999999999997
,"6,790","43,200",0.715897161900000,-33.424999999999997,-33.416666999999997
,"6,791","43,200",0.715965865200000,-33.416666999999997,-33.408332999999999
,"6,792","43,200",0.716034553300000,-33.408332999999999,-33.399999999999999
,"6,793","43,200",0.716103226200000,-33.399999999999999,-33.391666999999998
,"6,794","43,200",0.716171884000000,-33.391666999999998,-33.383333000000000
,"6,795","43,200",0.716240526700000,-33.383333000000000,-33.375000000000000
,"6,796","43,200",0.716309154200000,-33.375000000000000,-33.366667000000000
,"6,797","43,200",0.716377766500000,-33.366667000000000,-33.358333000000002
,"6,798","43,200",0.716446363700000,-33.358333000000002,-33.350000000000001
,"6,799","43,200",0.716514945800000,-33.350000000000001,-33.341667000000001
,"6,800","43,200",0.716583512700000,-33.341667000000001,-33.333333000000003
,"6,801","43,200",0.716652064400000,-33.333333000000003,-33.325000000000003
,"6,802","43,200",0.716720600900000,-33.325000000000003,-33.316667000000002
,"6,803","43,200",0.716789122300000,-33.316667000000002,-33.308332999999998
,"6,804","43,200",0.716857628600000,-33.308332999999998,-33.299999999999997
,"6,805","43,200",0.716926119700000,-33.299999999999997,-33.291666999999997
,"6,806","43,200",0.716994595600000,-33.291666999999997,-33.283332999999999
,"6,807","43,200",0.717063056300000,-33.283332999999999,-33.274999999999999
,"6,808","43,200",0.717131501900000,-33.274999999999999,-33.266666999999998
,"6,809","43,200",0.717199932300000,-33.266666999999998,-33.258333000000000
,"6,810","43,200",0.717268347500000,-33.258333000000000,-33.250000000000000
,"6,811","43,200",0.717336747600000,-33.250000000000000,-33.241667000000000
,"6,812","43,200",0.717405132500000,-33.241667000000000,-33.233333000000002
,"6,813","43,200",0.717473502200000,-33.233333000000002,-33.225000000000001
,"6,814","43,200",0.717541856700000,-33.225000000000001,-33.216667000000001
,"6,815","43,200",0.717610196000000,-33.216667000000001,-33.208333000000003
,"6,816","43,200",0.717678520200000,-33.208333000000003,-33.200000000000003
,"6,817","43,200",0.717746829200000,-33.200000000000003,-33.191667000000002
,"6,818","43,200",0.717815123000000,-33.191667000000002,-33.183332999999998
,"6,819","43,200",0.717883401600000,-33.183332999999998,-33.174999999999997
,"6,820","43,200",0.717951665100000,-33.174999999999997,-33.166666999999997
,"6,821","43,200",0.718019913300000,-33.166666999999997,-33.158332999999999
,"6,822","43,200",0.718088146400000,-33.158332999999999,-33.149999999999999
,"6,823","43,200",0.718156364200000,-33.149999999999999,-33.141666999999998
,"6,824","43,200",0.718224566900000,-33.141666999999998,-33.133333000000000
,"6,825","43,200",0.718292754400000,-33.133333000000000,-33.125000000000000
,"6,826","43,200",0.718360926700000,-33.125000000000000,-33.116667000000000
,"6,827","43,200",0.718429083800000,-33.116667000000000,-33.108333000000002
,"6,828","43,200",0.718497225700000,-33.108333000000002,-33.100000000000001
,"6,829","43,200",0.718565352400000,-33.100000000000001,-33.091667000000001
,"6,830","43,200",0.718633463900000,-33.091667000000001,-33.083333000000003
,"6,831","43,200",0.718701560200000,-33.083333000000003,-33.075000000000003
,"6,832","43,200",0.718769641300000,-33.075000000000003,-33.066667000000002
,"6,833","43,200",0.718837707100000,-33.066667000000002,-33.058332999999998
,"6,834","43,200",0.718905757800000,-33.058332999999998,-33.049999999999997
,"6,835","43,200",0.718973793300000,-33.049999999999997,-33.041666999999997
,"6,836","43,200",0.719041813500000,-33.041666999999997,-33.033332999999999
,"6,837","43,200",0.719109818600000,-33.033332999999999,-33.024999999999999
,"6,838","43,200",0.719177808400000,-33.024999999999999,-33.016666999999998
,"6,839","43,200",0.719245783100000,-33.016666999999998,-33.008333000000000
,"6,840","43,200",0.719313742500000,-33.008333000000000,-33.000000000000000
,"6,841","43,200",0.719381686700000,-33.000000000000000,-32.991667000000000
,"6,842","43,200",0.719449615600000,-32.991667000000000,-32.983333000000002
,"6,843","43,200",0.719517529400000,-32.983333000000002,-32.975000000000001
,"6,844","43,200",0.719585427900000,-32.975000000000001,-32.966667000000001
,"6,845","43,200",0.719653311300000,-32.966667000000001,-32.958333000000003
,"6,846","43,200",0.719721179300000,-32.958333000000003,-32.950000000000003
,"6,847","43,200",0.719789032200000,-32.950000000000003,-32.941667000000002
,"6,848","43,200",0.719856869900000,-32.941667000000002,-32.933332999999998
,"6,849","43,200",0.719924692300000,-32.933332999999998,-32.924999999999997
,"6,850","43,200",0.719992499400000,-32.924999999999997,-32.916666999999997
,"6,851","43,200",0.720060291400000,-32.916666999999997,-32.908332999999999
,"6,852","43,200",0.720128068100000,-32.908332999999999,-32.899999999999999
,"6,853","43,200",0.720195829600000,-32.899999999999999,-32.891666999999998
,"6,854","43,200",0.720263575900000,-32.891666999999998,-32.883333000000000
,"6,855","43,200",0.720331306900000,-32.883333000000000,-32.875000000000000
,"6,856","43,200",0.720399022600000,-32.875000000000000,-32.866667000000000
,"6,857","43,200",0.720466723200000,-32.866667000000000,-32.858333000000002
,"6,858","43,200",0.720534408500000,-32.858333000000002,-32.850000000000001
,"6,859","43,200",0.720602078500000,-32.850000000000001,-32.841667000000001
,"6,860","43,200",0.720669733300000,-32.841667000000001,-32.833333000000003
,"6,861","43,200",0.720737372900000,-32.833333000000003,-32.825000000000003
,"6,862","43,200",0.720804997200000,-32.825000000000003,-32.816667000000002
,"6,863","43,200",0.720872606300000,-32.816667000000002,-32.808332999999998
,"6,864","43,200",0.720940200100000,-32.808332999999998,-32.799999999999997
,"6,865","43,200",0.721007778700000,-32.799999999999997,-32.791666999999997
,"6,866","43,200",0.721075342000000,-32.791666999999997,-32.783332999999999
,"6,867","43,200",0.721142890100000,-32.783332999999999,-32.774999999999999
,"6,868","43,200",0.721210422900000,-32.774999999999999,-32.766666999999998
,"6,869","43,200",0.721277940400000,-32.766666999999998,-32.758333000000000
,"6,870","43,200",0.721345442700000,-32.758333000000000,-32.750000000000000
,"6,871","43,200",0.721412929800000,-32.750000000000000,-32.741667000000000
,"6,872","43,200",0.721480401600000,-32.741667000000000,-32.733333000000002
,"6,873","43,200",0.721547858100000,-32.733333000000002,-32.725000000000001
,"6,874","43,200",0.721615299300000,-32.725000000000001,-32.716667000000001
,"6,875","43,200",0.721682725300000,-32.716667000000001,-32.708333000000003
,"6,876","43,200",0.721750136000000,-32.708333000000003,-32.700000000000003
,"6,877","43,200",0.721817531500000,-32.700000000000003,-32.691667000000002
,"6,878","43,200",0.721884911700000,-32.691667000000002,-32.683332999999998
,"6,879","43,200",0.721952276600000,-32.683332999999998,-32.674999999999997
,"6,880","43,200",0.722019626200000,-32.674999999999997,-32.666666999999997
,"6,881","43,200",0.722086960600000,-32.666666999999997,-32.658332999999999
,"6,882","43,200",0.722154279700000,-32.658332999999999,-32.649999999999999
,"6,883","43,200",0.722221583500000,-32.649999999999999,-32.641666999999998
,"6,884","43,200",0.722288872000000,-32.641666999999998,-32.633333000000000
,"6,885","43,200",0.722356145300000,-32.633333000000000,-32.625000000000000
,"6,886","43,200",0.722423403200000,-32.625000000000000,-32.616667000000000
,"6,887","43,200",0.722490645900000,-32.616667000000000,-32.608333000000002
,"6,888","43,200",0.722557873300000,-32.608333000000002,-32.600000000000001
,"6,889","43,200",0.722625085500000,-32.600000000000001,-32.591667000000001
,"6,890","43,200",0.722692282300000,-32.591667000000001,-32.583333000000003
,"6,891","43,200",0.722759463900000,-32.583333000000003,-32.575000000000003
,"6,892","43,200",0.722826630100000,-32.575000000000003,-32.566667000000002
,"6,893","43,200",0.722893781100000,-32.566667000000002,-32.558332999999998
,"6,894","43,200",0.722960916800000,-32.558332999999998,-32.549999999999997
,"6,895","43,200",0.723028037200000,-32.549999999999997,-32.541666999999997
,"6,896","43,200",0.723095142200000,-32.541666999999997,-32.533332999999999
,"6,897","43,200",0.723162232000000,-32.533332999999999,-32.524999999999999
,"6,898","43,200",0.723229306500000,-32.524999999999999,-32.516666999999998
,"6,899","43,200",0.723296365700000,-32.516666999999998,-32.508333000000000
,"6,900","43,200",0.723363409600000,-32.508333000000000,-32.500000000000000
,"6,901","43,200",0.723430438200000,-32.500000000000000,-32.491667000000000
,"6,902","43,200",0.723497451500000,-32.491667000000000,-32.483333000000002
,"6,903","43,200",0.723564449500000,-32.483333000000002,-32.475000000000001
,"6,904","43,200",0.723631432200000,-32.475000000000001,-32.466667000000001
,"6,905","43,200",0.723698399500000,-32.466667000000001,-32.458333000000003
,"6,906","43,200",0.723765351600000,-32.458333000000003,-32.450000000000003
,"6,907","43,200",0.723832288400000,-32.450000000000003,-32.441667000000002
,"6,908","43,200",0.723899209800000,-32.441667000000002,-32.433332999999998
,"6,909","43,200",0.723966115900000,-32.433332999999998,-32.424999999999997
,"6,910","43,200",0.724033006700000,-32.424999999999997,-32.416666999999997
,"6,911","43,200",0.724099882200000,-32.416666999999997,-32.408332999999999
,"6,912","43,200",0.724166742400000,-32.408332999999999,-32.399999999999999
,"6,913","43,200",0.724233587300000,-32.399999999999999,-32.391666999999998
,"6,914","43,200",0.724300416800000,-32.391666999999998,-32.383333000000000
,"6,915","43,200",0.724367231000000,-32.383333000000000,-32.375000000000000
,"6,916","43,200",0.724434029900000,-32.375000000000000,-32.366667000000000
,"6,917","43,200",0.724500813500000,-32.366667000000000,-32.358333000000002
,"6,918","43,200",0.724567581700000,-32.358333000000002,-32.350000000000001
,"6,919","43,200",0.724634334700000,-32.350000000000001,-32.341667000000001
,"6,920","43,200",0.724701072200000,-32.341667000000001,-32.333333000000003
,"6,921","43,200",0.724767794500000,-32.333333000000003,-32.325000000000003
,"6,922","43,200",0.724834501400000,-32.325000000000003,-32.316667000000002
,"6,923","43,200",0.724901193000000,-32.316667000000002,-32.308332999999998
,"6,924","43,200",0.724967869300000,-32.308332999999998,-32.299999999999997
,"6,925","43,200",0.725034530200000,-32.299999999999997,-32.291666999999997
,"6,926","43,200",0.725101175800000,-32.291666999999997,-32.283332999999999
,"6,927","43,200",0.725167806000000,-32.283332999999999,-32.274999999999999
,"6,928","43,200",0.725234420900000,-32.274999999999999,-32.266666999999998
,"6,929","43,200",0.725301020500000,-32.266666999999998,-32.258333000000000
,"6,930","43,200",0.725367604700000,-32.258333000000000,-32.250000000000000
,"6,931","43,200",0.725434173600000,-32.250000000000000,-32.241667000000000
,"6,932","43,200",0.725500727100000,-32.241667000000000,-32.233333000000002
,"6,933","43,200",0.725567265300000,-32.233333000000002,-32.225000000000001
,"6,934","43,200",0.725633788100000,-32.225000000000001,-32.216667000000001
,"6,935","43,200",0.725700295600000,-32.216667000000001,-32.208333000000003
,"6,936","43,200",0.725766787800000,-32.208333000000003,-32.200000000000003
,"6,937","43,200",0.725833264500000,-32.200000000000003,-32.191667000000002
,"6,938","43,200",0.725899726000000,-32.191667000000002,-32.183332999999998
,"6,939","43,200",0.725966172000000,-32.183332999999998,-32.174999999999997
